data_di_misurazione,id_station,denominazione,comune,provincia,Longitude,Latitude,tipologia_di_area,tipologia_di_stazione,rete,interesse_rete,id_pollutant,inquinante_misurato,valore_inquinante_misurato,limite,unita_misura,superamenti,indice_qualita,classe_qualita
2019-02-24,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",null,180,"µg/m³",null,null,null
2019-02-24,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",58,180,"µg/m³",null,32,"ottima"
2019-02-25,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",76,180,"µg/m³",null,42,"buona"
2019-02-25,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",94,180,"µg/m³",null,52,"buona"
2019-02-25,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",71,180,"µg/m³",null,39,"buona"
2019-02-25,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",70,180,"µg/m³",null,39,"buona"
2019-02-25,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",null,180,"µg/m³",null,null,null
2019-02-25,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",59,180,"µg/m³",null,33,"ottima"
2019-02-26,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",89,180,"µg/m³",null,49,"buona"
2019-02-26,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",92,180,"µg/m³",null,51,"buona"
2019-02-26,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",66,180,"µg/m³",null,37,"buona"
2019-02-26,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",70,180,"µg/m³",null,39,"buona"
2019-02-26,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",null,180,"µg/m³",null,null,null
2019-02-26,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",59,180,"µg/m³",null,33,"ottima"
2019-02-27,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",86,180,"µg/m³",null,48,"buona"
2019-02-27,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",95,180,"µg/m³",null,53,"buona"
2019-02-27,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",74,180,"µg/m³",null,41,"buona"
2019-02-27,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",73,180,"µg/m³",null,41,"buona"
2019-02-27,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",null,180,"µg/m³",null,null,null
2019-02-27,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",61,180,"µg/m³",null,34,"buona"
2019-02-28,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",94,180,"µg/m³",null,52,"buona"
2019-02-28,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",105,180,"µg/m³",null,58,"buona"
2019-02-28,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",86,180,"µg/m³",null,48,"buona"
2019-02-28,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",70,180,"µg/m³",null,39,"buona"
2019-02-28,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",null,180,"µg/m³",null,null,null
2019-02-28,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",62,180,"µg/m³",null,34,"buona"
2019-03-01,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",102,180,"µg/m³",null,57,"buona"
2019-03-01,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",124,180,"µg/m³",null,69,"discreta"
2019-03-01,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",99,180,"µg/m³",null,55,"buona"
2019-03-01,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",82,180,"µg/m³",null,46,"buona"
2019-03-01,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",null,180,"µg/m³",null,null,null
2019-03-01,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",59,180,"µg/m³",null,33,"ottima"
2019-03-02,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",100,180,"µg/m³",null,56,"buona"
2019-03-02,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",115,180,"µg/m³",null,64,"buona"
2019-03-02,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",85,180,"µg/m³",null,47,"buona"
2019-03-02,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",82,180,"µg/m³",null,46,"buona"
2019-03-02,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",null,180,"µg/m³",null,null,null
2019-03-02,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",71,180,"µg/m³",null,39,"buona"
2019-03-03,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",94,180,"µg/m³",null,52,"buona"
2019-03-03,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",93,180,"µg/m³",null,52,"buona"
2019-03-03,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",77,180,"µg/m³",null,43,"buona"
2019-03-03,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",66,180,"µg/m³",null,37,"buona"
2019-03-03,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",null,180,"µg/m³",null,null,null
2019-03-03,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",59,180,"µg/m³",null,33,"ottima"
2019-03-04,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",113,180,"µg/m³",null,63,"buona"
2019-03-04,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",115,180,"µg/m³",null,64,"buona"
2019-03-04,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",96,180,"µg/m³",null,53,"buona"
2019-03-04,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",77,180,"µg/m³",null,43,"buona"
2019-03-04,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",null,180,"µg/m³",null,null,null
2019-03-04,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",68,180,"µg/m³",null,38,"buona"
2019-03-05,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",101,180,"µg/m³",null,56,"buona"
2019-03-05,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",98,180,"µg/m³",null,54,"buona"
2019-03-05,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",77,180,"µg/m³",null,43,"buona"
2019-03-05,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",73,180,"µg/m³",null,41,"buona"
2019-03-05,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",null,180,"µg/m³",null,null,null
2019-03-05,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",63,180,"µg/m³",null,35,"buona"
2019-03-06,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",96,180,"µg/m³",null,53,"buona"
2019-03-06,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",96,180,"µg/m³",null,53,"buona"
2019-03-06,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",78,180,"µg/m³",null,43,"buona"
2019-03-06,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",74,180,"µg/m³",null,41,"buona"
2019-03-06,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",null,180,"µg/m³",null,null,null
2019-03-06,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",63,180,"µg/m³",null,35,"buona"
2019-03-07,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",93,180,"µg/m³",null,52,"buona"
2019-03-07,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",85,180,"µg/m³",null,47,"buona"
2019-03-07,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",79,180,"µg/m³",null,44,"buona"
2019-03-07,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",69,180,"µg/m³",null,38,"buona"
2019-03-07,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",74,180,"µg/m³",null,41,"buona"
2019-03-07,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",63,180,"µg/m³",null,35,"buona"
2019-03-08,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",86,180,"µg/m³",null,48,"buona"
2019-03-08,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",83,180,"µg/m³",null,46,"buona"
2019-03-08,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",72,180,"µg/m³",null,40,"buona"
2019-03-08,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",59,180,"µg/m³",null,33,"ottima"
2019-03-08,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",72,180,"µg/m³",null,40,"buona"
2019-03-08,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",57,180,"µg/m³",null,32,"ottima"
2019-03-09,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",98,180,"µg/m³",null,54,"buona"
2019-03-09,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",97,180,"µg/m³",null,54,"buona"
2019-03-09,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",82,180,"µg/m³",null,46,"buona"
2019-03-09,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",73,180,"µg/m³",null,41,"buona"
2019-03-09,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",82,180,"µg/m³",null,46,"buona"
2019-03-09,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",68,180,"µg/m³",null,38,"buona"
2019-03-10,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",89,180,"µg/m³",null,49,"buona"
2019-03-10,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",111,180,"µg/m³",null,62,"buona"
2019-03-10,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",73,180,"µg/m³",null,41,"buona"
2019-03-10,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",60,180,"µg/m³",null,33,"buona"
2019-03-10,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",74,180,"µg/m³",null,41,"buona"
2019-03-10,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",56,180,"µg/m³",null,31,"ottima"
2019-03-11,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",84,180,"µg/m³",null,47,"buona"
2019-03-11,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",93,180,"µg/m³",null,52,"buona"
2019-03-11,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",77,180,"µg/m³",null,43,"buona"
2019-03-11,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",71,180,"µg/m³",null,39,"buona"
2019-03-11,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",68,180,"µg/m³",null,38,"buona"
2019-03-11,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",60,180,"µg/m³",null,33,"buona"
2019-03-12,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",91,180,"µg/m³",null,51,"buona"
2019-03-12,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",94,180,"µg/m³",null,52,"buona"
2019-03-12,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",77,180,"µg/m³",null,43,"buona"
2019-03-12,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",70,180,"µg/m³",null,39,"buona"
2019-03-12,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",70,180,"µg/m³",null,39,"buona"
2019-03-12,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",60,180,"µg/m³",null,33,"buona"
2019-03-13,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",92,180,"µg/m³",null,51,"buona"
2019-03-13,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",97,180,"µg/m³",null,54,"buona"
2019-03-13,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",84,180,"µg/m³",null,47,"buona"
2019-03-13,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",64,180,"µg/m³",null,36,"buona"
2019-03-13,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",79,180,"µg/m³",null,44,"buona"
2019-03-13,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",59,180,"µg/m³",null,33,"ottima"
2019-03-14,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",83,180,"µg/m³",null,46,"buona"
2019-03-14,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",96,180,"µg/m³",null,53,"buona"
2019-03-14,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",78,180,"µg/m³",null,43,"buona"
2019-03-14,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",71,180,"µg/m³",null,39,"buona"
2019-03-14,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",66,180,"µg/m³",null,37,"buona"
2019-03-14,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",62,180,"µg/m³",null,34,"buona"
2019-03-15,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",97,180,"µg/m³",null,54,"buona"
2019-03-15,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",105,180,"µg/m³",null,58,"buona"
2019-03-15,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",86,180,"µg/m³",null,48,"buona"
2019-03-15,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",76,180,"µg/m³",null,42,"buona"
2019-03-15,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",82,180,"µg/m³",null,46,"buona"
2019-03-15,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",65,180,"µg/m³",null,36,"buona"
2019-03-16,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",null,180,"µg/m³",null,null,null
2019-03-16,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",112,180,"µg/m³",null,62,"buona"
2019-03-16,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",97,180,"µg/m³",null,54,"buona"
2019-03-16,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",81,180,"µg/m³",null,45,"buona"
2019-03-16,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",84,180,"µg/m³",null,47,"buona"
2019-03-16,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",71,180,"µg/m³",null,39,"buona"
2019-03-17,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",null,180,"µg/m³",null,null,null
2019-03-17,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",91,180,"µg/m³",null,51,"buona"
2019-03-17,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",73,180,"µg/m³",null,41,"buona"
2019-03-17,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",67,180,"µg/m³",null,37,"buona"
2019-03-17,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",null,180,"µg/m³",null,null,null
2019-03-17,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",62,180,"µg/m³",null,34,"buona"
2019-03-18,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",null,180,"µg/m³",null,null,null
2019-03-18,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",84,180,"µg/m³",null,47,"buona"
2019-03-18,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",76,180,"µg/m³",null,42,"buona"
2019-03-18,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",66,180,"µg/m³",null,37,"buona"
2019-03-18,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",null,180,"µg/m³",null,null,null
2019-03-18,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",59,180,"µg/m³",null,33,"ottima"
2019-03-19,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",82,180,"µg/m³",null,46,"buona"
2019-03-19,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",94,180,"µg/m³",null,52,"buona"
2019-03-19,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",71,180,"µg/m³",null,39,"buona"
2019-03-19,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",69,180,"µg/m³",null,38,"buona"
2019-03-19,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",65,180,"µg/m³",null,36,"buona"
2019-03-19,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",61,180,"µg/m³",null,34,"buona"
2019-03-20,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",72,180,"µg/m³",null,40,"buona"
2019-03-20,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",87,180,"µg/m³",null,48,"buona"
2019-03-20,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",63,180,"µg/m³",null,35,"buona"
2019-03-20,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",64,180,"µg/m³",null,36,"buona"
2019-03-20,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",67,180,"µg/m³",null,37,"buona"
2019-03-20,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",50,180,"µg/m³",null,28,"ottima"
2019-03-21,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",80,180,"µg/m³",null,44,"buona"
2019-03-21,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",93,180,"µg/m³",null,52,"buona"
2019-03-21,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",70,180,"µg/m³",null,39,"buona"
2019-03-21,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",72,180,"µg/m³",null,40,"buona"
2019-03-21,65,"Casamassima - LaPenna","Casamassima","Bari",16.920731,40.953154,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",70,180,"µg/m³",null,39,"buona"
2019-03-21,97,"Modugno - EN02","Modugno","Bari",16.766111,41.107777,"Suburbana","Industriale","RRQA","PUBBLICO","5","O3",62,180,"µg/m³",null,34,"buona"
2019-03-22,64,"Altamura - Via Santeramo","Altamura","Bari",16.561015,40.828848,"Suburbana","Fondo","RRQA","PUBBLICO","5","O3",91,180,"µg/m³",null,51,"buona"
2019-03-22,90,"Bari - CUS","Bari","Bari",16.845277,41.134722,"Suburbana","Traffico","RRQA","PUBBLICO","5","O3",106,180,"µg/m³",null,59,"buona"
2019-03-22,55,"Bari - Kennedy","Bari","Bari",16.858905,41.099593,"Urbana","Fondo","RRQA","PUBBLICO","5","O3",84,180,"µg/m³",null,47,"buona"
2019-03-22,106,"Bitonto - EN01","Bitonto","Bari",16.745277,41.079166,"Suburbana","Industriale","IL","PRIVATO","5","O3",null,180,"µg/m³",null,null,null
