NomeCentralina ;DataRilevazione ;Provincia ;Comune ;Sigla ;Valore0
Bitonto - EN01;10/02/2023;Bari;Bitonto;O3;81
Bitonto - EN01;11/02/2023;Bari;Bitonto;O3;89
Bitonto - EN01;12/02/2023;Bari;Bitonto;O3;82
Bitonto - EN01;13/02/2023;Bari;Bitonto;O3;86
Bitonto - EN01;14/02/2023;Bari;Bitonto;O3;87
Bitonto - EN01;15/02/2023;Bari;Bitonto;O3;94
Bitonto - EN01;16/02/2023;Bari;Bitonto;O3;96
Bitonto - EN01;17/02/2023;Bari;Bitonto;O3;103
Bitonto - EN01;18/02/2023;Bari;Bitonto;O3;101
Bitonto - EN01;19/02/2023;Bari;Bitonto;O3;87
Bitonto - EN01;20/02/2023;Bari;Bitonto;O3;93
Bitonto - EN01;21/02/2023;Bari;Bitonto;O3;89
Bitonto - EN01;22/02/2023;Bari;Bitonto;O3;92
Bitonto - EN01;23/02/2023;Bari;Bitonto;O3;84
Bitonto - EN01;24/02/2023;Bari;Bitonto;O3;81
Bitonto - EN01;25/02/2023;Bari;Bitonto;O3;84
Bitonto - EN01;26/02/2023;Bari;Bitonto;O3;79
Bitonto - EN01;27/02/2023;Bari;Bitonto;O3;82
Bitonto - EN01;28/02/2023;Bari;Bitonto;O3;72
Bitonto - EN01;01/03/2023;Bari;Bitonto;O3;72
Bitonto - EN01;02/03/2023;Bari;Bitonto;O3;82
Bitonto - EN01;03/03/2023;Bari;Bitonto;O3;81
Bitonto - EN01;04/03/2023;Bari;Bitonto;O3;98
Bitonto - EN01;05/03/2023;Bari;Bitonto;O3;94
Bitonto - EN01;06/03/2023;Bari;Bitonto;O3;86
Bitonto - EN01;07/03/2023;Bari;Bitonto;O3;96
Bitonto - EN01;08/03/2023;Bari;Bitonto;O3;90
Bitonto - EN01;09/03/2023;Bari;Bitonto;O3;83
Bitonto - EN01;10/03/2023;Bari;Bitonto;O3;87
Bitonto - EN01;11/03/2023;Bari;Bitonto;O3;95
Bitonto - EN01;12/03/2023;Bari;Bitonto;O3;91
Bitonto - EN01;13/03/2023;Bari;Bitonto;O3;92
Bitonto - EN01;14/03/2023;Bari;Bitonto;O3;90
Bitonto - EN01;15/03/2023;Bari;Bitonto;O3;81
Bitonto - EN01;16/03/2023;Bari;Bitonto;O3;92
Bitonto - EN01;17/03/2023;Bari;Bitonto;O3;97
Bitonto - EN01;18/03/2023;Bari;Bitonto;O3;109
Bitonto - EN01;19/03/2023;Bari;Bitonto;O3;113
Bitonto - EN01;20/03/2023;Bari;Bitonto;O3;103
Bitonto - EN01;21/03/2023;Bari;Bitonto;O3;90
Bitonto - EN01;22/03/2023;Bari;Bitonto;O3;101
Bitonto - EN01;23/03/2023;Bari;Bitonto;O3;98
Bitonto - EN01;24/03/2023;Bari;Bitonto;O3;106
Bitonto - EN01;25/03/2023;Bari;Bitonto;O3;108
Bitonto - EN01;26/03/2023;Bari;Bitonto;O3;98
Bitonto - EN01;27/03/2023;Bari;Bitonto;O3;87
Bitonto - EN01;28/03/2023;Bari;Bitonto;O3;93
Bitonto - EN01;29/03/2023;Bari;Bitonto;O3;99
Bitonto - EN01;30/03/2023;Bari;Bitonto;O3;104
Bitonto - EN01;31/03/2023;Bari;Bitonto;O3;97
Bitonto - EN01;01/04/2023;Bari;Bitonto;O3;104
Bitonto - EN01;02/04/2023;Bari;Bitonto;O3;97
Bitonto - EN01;03/04/2023;Bari;Bitonto;O3;83
Bitonto - EN01;04/04/2023;Bari;Bitonto;O3;80
Bitonto - EN01;05/04/2023;Bari;Bitonto;O3;82
Bitonto - EN01;06/04/2023;Bari;Bitonto;O3;98
Bitonto - EN01;07/04/2023;Bari;Bitonto;O3;104
Bitonto - EN01;08/04/2023;Bari;Bitonto;O3;105
Bitonto - EN01;09/04/2023;Bari;Bitonto;O3;103
Bitonto - EN01;10/04/2023;Bari;Bitonto;O3;90
Bitonto - EN01;11/04/2023;Bari;Bitonto;O3;98
Bitonto - EN01;12/04/2023;Bari;Bitonto;O3;109
Bitonto - EN01;13/04/2023;Bari;Bitonto;O3;103
Bitonto - EN01;14/04/2023;Bari;Bitonto;O3;92
Bitonto - EN01;15/04/2023;Bari;Bitonto;O3;93
Bitonto - EN01;16/04/2023;Bari;Bitonto;O3;83
Bitonto - EN01;17/04/2023;Bari;Bitonto;O3;89
Bitonto - EN01;18/04/2023;Bari;Bitonto;O3;83
Bitonto - EN01;19/04/2023;Bari;Bitonto;O3;84
Bitonto - EN01;20/04/2023;Bari;Bitonto;O3;95
Bitonto - EN01;21/04/2023;Bari;Bitonto;O3;95
Bitonto - EN01;22/04/2023;Bari;Bitonto;O3;101
Bitonto - EN01;23/04/2023;Bari;Bitonto;O3;98
Bitonto - EN01;24/04/2023;Bari;Bitonto;O3;95
Bitonto - EN01;25/04/2023;Bari;Bitonto;O3;93
Bitonto - EN01;26/04/2023;Bari;Bitonto;O3;100
Bitonto - EN01;27/04/2023;Bari;Bitonto;O3;103
Bitonto - EN01;28/04/2023;Bari;Bitonto;O3;110
Bitonto - EN01;29/04/2023;Bari;Bitonto;O3;115
Bitonto - EN01;30/04/2023;Bari;Bitonto;O3;107
Bitonto - EN01;01/05/2023;Bari;Bitonto;O3;87
Bitonto - EN01;02/05/2023;Bari;Bitonto;O3;90
Bitonto - EN01;03/05/2023;Bari;Bitonto;O3;96
Bitonto - EN01;04/05/2023;Bari;Bitonto;O3;98
Bitonto - EN01;05/05/2023;Bari;Bitonto;O3;104
Bitonto - EN01;06/05/2023;Bari;Bitonto;O3;109
Bitonto - EN01;07/05/2023;Bari;Bitonto;O3;113
Bitonto - EN01;08/05/2023;Bari;Bitonto;O3;93
Bitonto - EN01;09/05/2023;Bari;Bitonto;O3;99
Bitonto - EN01;10/05/2023;Bari;Bitonto;O3;0
Bitonto - EN01;11/05/2023;Bari;Bitonto;O3;0
Bitonto - EN01;12/05/2023;Bari;Bitonto;O3;91
Bitonto - EN01;13/05/2023;Bari;Bitonto;O3;79
Bitonto - EN01;14/05/2023;Bari;Bitonto;O3;79
Bitonto - EN01;15/05/2023;Bari;Bitonto;O3;70
Bitonto - EN01;16/05/2023;Bari;Bitonto;O3;91
Bitonto - EN01;17/05/2023;Bari;Bitonto;O3;88
Bitonto - EN01;18/05/2023;Bari;Bitonto;O3;85
Bitonto - EN01;19/05/2023;Bari;Bitonto;O3;87
Bitonto - EN01;20/05/2023;Bari;Bitonto;O3;72
Bitonto - EN01;21/05/2023;Bari;Bitonto;O3;85
Bitonto - EN01;22/05/2023;Bari;Bitonto;O3;103
Bitonto - EN01;23/05/2023;Bari;Bitonto;O3;98
Bitonto - EN01;24/05/2023;Bari;Bitonto;O3;108
Bitonto - EN01;25/05/2023;Bari;Bitonto;O3;113
Bitonto - EN01;26/05/2023;Bari;Bitonto;O3;100
Bitonto - EN01;27/05/2023;Bari;Bitonto;O3;114
Bitonto - EN01;28/05/2023;Bari;Bitonto;O3;115
Bitonto - EN01;29/05/2023;Bari;Bitonto;O3;117
Bitonto - EN01;30/05/2023;Bari;Bitonto;O3;108
Bitonto - EN01;31/05/2023;Bari;Bitonto;O3;103
Bitonto - EN01;01/06/2023;Bari;Bitonto;O3;99
Bitonto - EN01;02/06/2023;Bari;Bitonto;O3;118
Bitonto - EN01;03/06/2023;Bari;Bitonto;O3;100
Bitonto - EN01;04/06/2023;Bari;Bitonto;O3;111
Bitonto - EN01;05/06/2023;Bari;Bitonto;O3;86
Bitonto - EN01;06/06/2023;Bari;Bitonto;O3;0
Bitonto - EN01;07/06/2023;Bari;Bitonto;O3;100
Bitonto - EN01;08/06/2023;Bari;Bitonto;O3;96
Bitonto - EN01;09/06/2023;Bari;Bitonto;O3;107
Bitonto - EN01;10/06/2023;Bari;Bitonto;O3;98
Bitonto - EN01;11/06/2023;Bari;Bitonto;O3;106
Bitonto - EN01;12/06/2023;Bari;Bitonto;O3;99
Bitonto - EN01;13/06/2023;Bari;Bitonto;O3;112
Bitonto - EN01;14/06/2023;Bari;Bitonto;O3;91
Bitonto - EN01;15/06/2023;Bari;Bitonto;O3;93
Bitonto - EN01;16/06/2023;Bari;Bitonto;O3;0
Bitonto - EN01;17/06/2023;Bari;Bitonto;O3;98
Bitonto - EN01;18/06/2023;Bari;Bitonto;O3;113
Bitonto - EN01;19/06/2023;Bari;Bitonto;O3;122
Bitonto - EN01;20/06/2023;Bari;Bitonto;O3;123
Bitonto - EN01;21/06/2023;Bari;Bitonto;O3;122
Bitonto - EN01;22/06/2023;Bari;Bitonto;O3;120
Bitonto - EN01;23/06/2023;Bari;Bitonto;O3;112
Bitonto - EN01;24/06/2023;Bari;Bitonto;O3;120
Bitonto - EN01;25/06/2023;Bari;Bitonto;O3;94
Bitonto - EN01;26/06/2023;Bari;Bitonto;O3;101
Bitonto - EN01;27/06/2023;Bari;Bitonto;O3;109
Bitonto - EN01;28/06/2023;Bari;Bitonto;O3;116
Bitonto - EN01;29/06/2023;Bari;Bitonto;O3;103
Bitonto - EN01;30/06/2023;Bari;Bitonto;O3;116
Bitonto - EN01;01/07/2023;Bari;Bitonto;O3;100
Bitonto - EN01;02/07/2023;Bari;Bitonto;O3;118
Bitonto - EN01;03/07/2023;Bari;Bitonto;O3;111
Bitonto - EN01;04/07/2023;Bari;Bitonto;O3;93
Bitonto - EN01;05/07/2023;Bari;Bitonto;O3;107
Bitonto - EN01;06/07/2023;Bari;Bitonto;O3;99
Bitonto - EN01;07/07/2023;Bari;Bitonto;O3;99
Bitonto - EN01;08/07/2023;Bari;Bitonto;O3;105
Bitonto - EN01;09/07/2023;Bari;Bitonto;O3;111
Bitonto - EN01;10/07/2023;Bari;Bitonto;O3;122
Bitonto - EN01;11/07/2023;Bari;Bitonto;O3;108
Bitonto - EN01;12/07/2023;Bari;Bitonto;O3;127
Bitonto - EN01;13/07/2023;Bari;Bitonto;O3;0
Bitonto - EN01;14/07/2023;Bari;Bitonto;O3;112
Bitonto - EN01;15/07/2023;Bari;Bitonto;O3;0
Bitonto - EN01;16/07/2023;Bari;Bitonto;O3;106
Bitonto - EN01;17/07/2023;Bari;Bitonto;O3;112
Bitonto - EN01;18/07/2023;Bari;Bitonto;O3;108
Bitonto - EN01;19/07/2023;Bari;Bitonto;O3;121
Bitonto - EN01;20/07/2023;Bari;Bitonto;O3;107
Bitonto - EN01;21/07/2023;Bari;Bitonto;O3;0
Bitonto - EN01;22/07/2023;Bari;Bitonto;O3;113
Bitonto - EN01;23/07/2023;Bari;Bitonto;O3;107
Bitonto - EN01;24/07/2023;Bari;Bitonto;O3;123
Bitonto - EN01;25/07/2023;Bari;Bitonto;O3;98
Bitonto - EN01;26/07/2023;Bari;Bitonto;O3;108
Bitonto - EN01;27/07/2023;Bari;Bitonto;O3;100
Bitonto - EN01;28/07/2023;Bari;Bitonto;O3;111
Bitonto - EN01;29/07/2023;Bari;Bitonto;O3;118
Bitonto - EN01;30/07/2023;Bari;Bitonto;O3;128
Bitonto - EN01;31/07/2023;Bari;Bitonto;O3;100
Bitonto - EN01;01/08/2023;Bari;Bitonto;O3;104
Bitonto - EN01;02/08/2023;Bari;Bitonto;O3;113
Bitonto - EN01;03/08/2023;Bari;Bitonto;O3;84
Bitonto - EN01;04/08/2023;Bari;Bitonto;O3;85
Bitonto - EN01;05/08/2023;Bari;Bitonto;O3;109
Bitonto - EN01;06/08/2023;Bari;Bitonto;O3;113
Bitonto - EN01;07/08/2023;Bari;Bitonto;O3;97
Bitonto - EN01;08/08/2023;Bari;Bitonto;O3;89
Bitonto - EN01;09/08/2023;Bari;Bitonto;O3;92
Bitonto - EN01;10/08/2023;Bari;Bitonto;O3;106
Bitonto - EN01;11/08/2023;Bari;Bitonto;O3;108
Bitonto - EN01;12/08/2023;Bari;Bitonto;O3;109
Bitonto - EN01;13/08/2023;Bari;Bitonto;O3;105
Bitonto - EN01;14/08/2023;Bari;Bitonto;O3;108
Bitonto - EN01;15/08/2023;Bari;Bitonto;O3;113
Bitonto - EN01;16/08/2023;Bari;Bitonto;O3;110
Bitonto - EN01;17/08/2023;Bari;Bitonto;O3;111
Bitonto - EN01;18/08/2023;Bari;Bitonto;O3;102
Bitonto - EN01;19/08/2023;Bari;Bitonto;O3;105
Bitonto - EN01;20/08/2023;Bari;Bitonto;O3;113
Bitonto - EN01;21/08/2023;Bari;Bitonto;O3;114
Bitonto - EN01;22/08/2023;Bari;Bitonto;O3;108
Bitonto - EN01;23/08/2023;Bari;Bitonto;O3;112
Bitonto - EN01;24/08/2023;Bari;Bitonto;O3;113
Bitonto - EN01;25/08/2023;Bari;Bitonto;O3;115
Bitonto - EN01;26/08/2023;Bari;Bitonto;O3;128
Bitonto - EN01;27/08/2023;Bari;Bitonto;O3;109
Bitonto - EN01;28/08/2023;Bari;Bitonto;O3;109
Bitonto - EN01;29/08/2023;Bari;Bitonto;O3;83
Bitonto - EN01;30/08/2023;Bari;Bitonto;O3;97
Bitonto - EN01;31/08/2023;Bari;Bitonto;O3;95
Bitonto - EN01;01/09/2023;Bari;Bitonto;O3;101
Bitonto - EN01;02/09/2023;Bari;Bitonto;O3;104
Bitonto - EN01;03/09/2023;Bari;Bitonto;O3;107
Bitonto - EN01;04/09/2023;Bari;Bitonto;O3;102
Bitonto - EN01;05/09/2023;Bari;Bitonto;O3;93
Bitonto - EN01;06/09/2023;Bari;Bitonto;O3;108
Bitonto - EN01;07/09/2023;Bari;Bitonto;O3;105
Bitonto - EN01;08/09/2023;Bari;Bitonto;O3;104
Bitonto - EN01;09/09/2023;Bari;Bitonto;O3;106
Bitonto - EN01;10/09/2023;Bari;Bitonto;O3;111
Bitonto - EN01;11/09/2023;Bari;Bitonto;O3;118
Bitonto - EN01;12/09/2023;Bari;Bitonto;O3;110
Bitonto - EN01;13/09/2023;Bari;Bitonto;O3;128
Bitonto - EN01;14/09/2023;Bari;Bitonto;O3;112
Bitonto - EN01;15/09/2023;Bari;Bitonto;O3;100
Bitonto - EN01;16/09/2023;Bari;Bitonto;O3;92
Bitonto - EN01;17/09/2023;Bari;Bitonto;O3;96
Bitonto - EN01;18/09/2023;Bari;Bitonto;O3;87
Bitonto - EN01;19/09/2023;Bari;Bitonto;O3;94
Bitonto - EN01;20/09/2023;Bari;Bitonto;O3;90
Bitonto - EN01;21/09/2023;Bari;Bitonto;O3;85
Bitonto - EN01;22/09/2023;Bari;Bitonto;O3;89
Bitonto - EN01;23/09/2023;Bari;Bitonto;O3;73
Bitonto - EN01;24/09/2023;Bari;Bitonto;O3;96
Bitonto - EN01;25/09/2023;Bari;Bitonto;O3;93
Bitonto - EN01;26/09/2023;Bari;Bitonto;O3;92
Bitonto - EN01;27/09/2023;Bari;Bitonto;O3;94
Bitonto - EN01;28/09/2023;Bari;Bitonto;O3;94
Bitonto - EN01;29/09/2023;Bari;Bitonto;O3;99
Bitonto - EN01;30/09/2023;Bari;Bitonto;O3;103
Bitonto - EN01;01/10/2023;Bari;Bitonto;O3;98
Bitonto - EN01;02/10/2023;Bari;Bitonto;O3;93
Bitonto - EN01;03/10/2023;Bari;Bitonto;O3;92
Bitonto - EN01;04/10/2023;Bari;Bitonto;O3;104
Bitonto - EN01;05/10/2023;Bari;Bitonto;O3;94
Bitonto - EN01;06/10/2023;Bari;Bitonto;O3;90
Bitonto - EN01;07/10/2023;Bari;Bitonto;O3;98
Bitonto - EN01;08/10/2023;Bari;Bitonto;O3;108
Bitonto - EN01;09/10/2023;Bari;Bitonto;O3;105
Bitonto - EN01;10/10/2023;Bari;Bitonto;O3;97
Bitonto - EN01;11/10/2023;Bari;Bitonto;O3;86
Bitonto - EN01;12/10/2023;Bari;Bitonto;O3;84
Bitonto - EN01;13/10/2023;Bari;Bitonto;O3;113
Bitonto - EN01;14/10/2023;Bari;Bitonto;O3;114
Bitonto - EN01;15/10/2023;Bari;Bitonto;O3;88
Bitonto - EN01;16/10/2023;Bari;Bitonto;O3;70
Bitonto - EN01;17/10/2023;Bari;Bitonto;O3;68
Bitonto - EN01;18/10/2023;Bari;Bitonto;O3;78
Bitonto - EN01;19/10/2023;Bari;Bitonto;O3;69
Bitonto - EN01;20/10/2023;Bari;Bitonto;O3;69
Bitonto - EN01;21/10/2023;Bari;Bitonto;O3;62
Bitonto - EN01;22/10/2023;Bari;Bitonto;O3;81
Bitonto - EN01;23/10/2023;Bari;Bitonto;O3;82
Bitonto - EN01;24/10/2023;Bari;Bitonto;O3;71
Bitonto - EN01;25/10/2023;Bari;Bitonto;O3;66
Bitonto - EN01;26/10/2023;Bari;Bitonto;O3;73
Bitonto - EN01;27/10/2023;Bari;Bitonto;O3;71
Bitonto - EN01;28/10/2023;Bari;Bitonto;O3;81
Bitonto - EN01;29/10/2023;Bari;Bitonto;O3;81
Bitonto - EN01;30/10/2023;Bari;Bitonto;O3;78
Bitonto - EN01;31/10/2023;Bari;Bitonto;O3;80
Bitonto - EN01;01/11/2023;Bari;Bitonto;O3;72
Bitonto - EN01;02/11/2023;Bari;Bitonto;O3;74
Bitonto - EN01;03/11/2023;Bari;Bitonto;O3;78
Bitonto - EN01;04/11/2023;Bari;Bitonto;O3;78
Bitonto - EN01;05/11/2023;Bari;Bitonto;O3;76
Bitonto - EN01;06/11/2023;Bari;Bitonto;O3;75
Bitonto - EN01;07/11/2023;Bari;Bitonto;O3;66
Bitonto - EN01;08/11/2023;Bari;Bitonto;O3;63
Bitonto - EN01;09/11/2023;Bari;Bitonto;O3;80
Bitonto - EN01;10/11/2023;Bari;Bitonto;O3;77
Bitonto - EN01;11/11/2023;Bari;Bitonto;O3;73
Bitonto - EN01;12/11/2023;Bari;Bitonto;O3;66
Bitonto - EN01;13/11/2023;Bari;Bitonto;O3;70
Bitonto - EN01;14/11/2023;Bari;Bitonto;O3;60
Bitonto - EN01;15/11/2023;Bari;Bitonto;O3;69
Bitonto - EN01;16/11/2023;Bari;Bitonto;O3;68
Bitonto - EN01;17/11/2023;Bari;Bitonto;O3;72
Bitonto - EN01;18/11/2023;Bari;Bitonto;O3;71
Bitonto - EN01;19/11/2023;Bari;Bitonto;O3;78
Bitonto - EN01;20/11/2023;Bari;Bitonto;O3;65
Bitonto - EN01;21/11/2023;Bari;Bitonto;O3;56
Bitonto - EN01;22/11/2023;Bari;Bitonto;O3;55
Bitonto - EN01;23/11/2023;Bari;Bitonto;O3;48
Bitonto - EN01;24/11/2023;Bari;Bitonto;O3;60
Bitonto - EN01;25/11/2023;Bari;Bitonto;O3;68
Bitonto - EN01;26/11/2023;Bari;Bitonto;O3;68
Bitonto - EN01;27/11/2023;Bari;Bitonto;O3;69
Bitonto - EN01;28/11/2023;Bari;Bitonto;O3;76
Bitonto - EN01;29/11/2023;Bari;Bitonto;O3;72
Bitonto - EN01;30/11/2023;Bari;Bitonto;O3;71
Bitonto - EN01;01/12/2023;Bari;Bitonto;O3;66
Bitonto - EN01;02/12/2023;Bari;Bitonto;O3;73
Bitonto - EN01;03/12/2023;Bari;Bitonto;O3;74
Bitonto - EN01;04/12/2023;Bari;Bitonto;O3;63
Bitonto - EN01;05/12/2023;Bari;Bitonto;O3;69
Bitonto - EN01;06/12/2023;Bari;Bitonto;O3;67
Bitonto - EN01;07/12/2023;Bari;Bitonto;O3;57
Bitonto - EN01;08/12/2023;Bari;Bitonto;O3;73
Bitonto - EN01;09/12/2023;Bari;Bitonto;O3;71
Bitonto - EN01;10/12/2023;Bari;Bitonto;O3;63
Bitonto - EN01;11/12/2023;Bari;Bitonto;O3;59
Bitonto - EN01;12/12/2023;Bari;Bitonto;O3;48
Bitonto - EN01;13/12/2023;Bari;Bitonto;O3;57
Bitonto - EN01;14/12/2023;Bari;Bitonto;O3;65
Bitonto - EN01;15/12/2023;Bari;Bitonto;O3;67
Bitonto - EN01;16/12/2023;Bari;Bitonto;O3;65
Bitonto - EN01;17/12/2023;Bari;Bitonto;O3;69
Bitonto - EN01;18/12/2023;Bari;Bitonto;O3;69
Bitonto - EN01;19/12/2023;Bari;Bitonto;O3;71
Bitonto - EN01;20/12/2023;Bari;Bitonto;O3;72
Bitonto - EN01;21/12/2023;Bari;Bitonto;O3;63
Bitonto - EN01;22/12/2023;Bari;Bitonto;O3;73
Bitonto - EN01;23/12/2023;Bari;Bitonto;O3;72
Bitonto - EN01;24/12/2023;Bari;Bitonto;O3;64
Bitonto - EN01;25/12/2023;Bari;Bitonto;O3;63
Bitonto - EN01;26/12/2023;Bari;Bitonto;O3;67
Bitonto - EN01;27/12/2023;Bari;Bitonto;O3;70
Bitonto - EN01;28/12/2023;Bari;Bitonto;O3;52
Bitonto - EN01;29/12/2023;Bari;Bitonto;O3;69
Bitonto - EN01;30/12/2023;Bari;Bitonto;O3;61
Bitonto - EN01;31/12/2023;Bari;Bitonto;O3;57
Bitonto - EN01;01/01/2024;Bari;Bitonto;O3;71
Bitonto - EN01;02/01/2024;Bari;Bitonto;O3;70
Bitonto - EN01;03/01/2024;Bari;Bitonto;O3;70
Bitonto - EN01;04/01/2024;Bari;Bitonto;O3;86
Bitonto - EN01;05/01/2024;Bari;Bitonto;O3;82
Bitonto - EN01;06/01/2024;Bari;Bitonto;O3;85
Bitonto - EN01;07/01/2024;Bari;Bitonto;O3;66
Bitonto - EN01;08/01/2024;Bari;Bitonto;O3;58
Bitonto - EN01;09/01/2024;Bari;Bitonto;O3;52
Bitonto - EN01;10/01/2024;Bari;Bitonto;O3;46
Bitonto - EN01;11/01/2024;Bari;Bitonto;O3;54
Bitonto - EN01;12/01/2024;Bari;Bitonto;O3;76
Bitonto - EN01;13/01/2024;Bari;Bitonto;O3;74
Bitonto - EN01;14/01/2024;Bari;Bitonto;O3;71
Bitonto - EN01;15/01/2024;Bari;Bitonto;O3;67
Bitonto - EN01;16/01/2024;Bari;Bitonto;O3;72
Bitonto - EN01;17/01/2024;Bari;Bitonto;O3;66
Bitonto - EN01;18/01/2024;Bari;Bitonto;O3;76
Bitonto - EN01;19/01/2024;Bari;Bitonto;O3;73
Bitonto - EN01;20/01/2024;Bari;Bitonto;O3;74
Bitonto - EN01;21/01/2024;Bari;Bitonto;O3;78
Bitonto - EN01;22/01/2024;Bari;Bitonto;O3;78
Bitonto - EN01;23/01/2024;Bari;Bitonto;O3;73
Bitonto - EN01;24/01/2024;Bari;Bitonto;O3;75
Bitonto - EN01;25/01/2024;Bari;Bitonto;O3;80
Bitonto - EN01;26/01/2024;Bari;Bitonto;O3;83
Bitonto - EN01;27/01/2024;Bari;Bitonto;O3;81
Bitonto - EN01;28/01/2024;Bari;Bitonto;O3;74
Bitonto - EN01;29/01/2024;Bari;Bitonto;O3;79
Bitonto - EN01;30/01/2024;Bari;Bitonto;O3;73
Bitonto - EN01;31/01/2024;Bari;Bitonto;O3;85
Bitonto - EN01;01/02/2024;Bari;Bitonto;O3;87
Bitonto - EN01;02/02/2024;Bari;Bitonto;O3;77
Bitonto - EN01;03/02/2024;Bari;Bitonto;O3;81
Bitonto - EN01;04/02/2024;Bari;Bitonto;O3;86
Bitonto - EN01;05/02/2024;Bari;Bitonto;O3;68
Bitonto - EN01;06/02/2024;Bari;Bitonto;O3;69
Bitonto - EN01;07/02/2024;Bari;Bitonto;O3;65
Bitonto - EN01;08/02/2024;Bari;Bitonto;O3;78
Bitonto - EN01;09/02/2024;Bari;Bitonto;O3;84
Bitonto - EN01;10/02/2024;Bari;Bitonto;O3;80
Bitonto - EN01;11/02/2024;Bari;Bitonto;O3;75
Bitonto - EN01;12/02/2024;Bari;Bitonto;O3;71
Bitonto - EN01;13/02/2024;Bari;Bitonto;O3;67
Bitonto - EN01;14/02/2024;Bari;Bitonto;O3;80
Bitonto - EN01;15/02/2024;Bari;Bitonto;O3;84
Bitonto - EN01;16/02/2024;Bari;Bitonto;O3;81
Bitonto - EN01;17/02/2024;Bari;Bitonto;O3;89
Bitonto - EN01;18/02/2024;Bari;Bitonto;O3;93
Bitonto - EN01;19/02/2024;Bari;Bitonto;O3;89
Bitonto - EN01;20/02/2024;Bari;Bitonto;O3;87
Bitonto - EN01;21/02/2024;Bari;Bitonto;O3;79
Bitonto - EN01;22/02/2024;Bari;Bitonto;O3;78
Bitonto - EN01;23/02/2024;Bari;Bitonto;O3;85
Bitonto - EN01;24/02/2024;Bari;Bitonto;O3;78
Bitonto - EN01;25/02/2024;Bari;Bitonto;O3;61
Bitonto - EN01;26/02/2024;Bari;Bitonto;O3;79
Bitonto - EN01;27/02/2024;Bari;Bitonto;O3;86
Bitonto - EN01;28/02/2024;Bari;Bitonto;O3;85
Bitonto - EN01;29/02/2024;Bari;Bitonto;O3;83
Bitonto - EN01;01/03/2024;Bari;Bitonto;O3;80
Bitonto - EN01;02/03/2024;Bari;Bitonto;O3;79
Bitonto - EN01;03/03/2024;Bari;Bitonto;O3;83
Bitonto - EN01;04/03/2024;Bari;Bitonto;O3;105
Bitonto - EN01;05/03/2024;Bari;Bitonto;O3;81
Bitonto - EN01;06/03/2024;Bari;Bitonto;O3;76
Bitonto - EN01;07/03/2024;Bari;Bitonto;O3;84
Bitonto - EN01;08/03/2024;Bari;Bitonto;O3;84
Bitonto - EN01;09/03/2024;Bari;Bitonto;O3;77
Bitonto - EN01;10/03/2024;Bari;Bitonto;O3;91
Bitonto - EN01;11/03/2024;Bari;Bitonto;O3;88
Bitonto - EN01;12/03/2024;Bari;Bitonto;O3;0
Bitonto - EN01;13/03/2024;Bari;Bitonto;O3;0
Bitonto - EN01;14/03/2024;Bari;Bitonto;O3;0
Casamassima - LaPenna;01/01/2023;Bari;Casamassima;O3;69
Casamassima - LaPenna;02/01/2023;Bari;Casamassima;O3;66
Casamassima - LaPenna;03/01/2023;Bari;Casamassima;O3;57
Casamassima - LaPenna;04/01/2023;Bari;Casamassima;O3;33
Casamassima - LaPenna;05/01/2023;Bari;Casamassima;O3;0
Casamassima - LaPenna;06/01/2023;Bari;Casamassima;O3;61
Casamassima - LaPenna;07/01/2023;Bari;Casamassima;O3;66
Casamassima - LaPenna;08/01/2023;Bari;Casamassima;O3;62
Casamassima - LaPenna;09/01/2023;Bari;Casamassima;O3;74
Casamassima - LaPenna;10/01/2023;Bari;Casamassima;O3;73
Casamassima - LaPenna;11/01/2023;Bari;Casamassima;O3;76
Casamassima - LaPenna;12/01/2023;Bari;Casamassima;O3;59
Casamassima - LaPenna;13/01/2023;Bari;Casamassima;O3;64
Casamassima - LaPenna;14/01/2023;Bari;Casamassima;O3;59
Casamassima - LaPenna;15/01/2023;Bari;Casamassima;O3;71
Casamassima - LaPenna;16/01/2023;Bari;Casamassima;O3;68
Casamassima - LaPenna;17/01/2023;Bari;Casamassima;O3;74
Casamassima - LaPenna;18/01/2023;Bari;Casamassima;O3;79
Casamassima - LaPenna;19/01/2023;Bari;Casamassima;O3;80
Casamassima - LaPenna;20/01/2023;Bari;Casamassima;O3;65
Casamassima - LaPenna;21/01/2023;Bari;Casamassima;O3;69
Casamassima - LaPenna;22/01/2023;Bari;Casamassima;O3;69
Casamassima - LaPenna;23/01/2023;Bari;Casamassima;O3;76
Casamassima - LaPenna;24/01/2023;Bari;Casamassima;O3;71
Casamassima - LaPenna;25/01/2023;Bari;Casamassima;O3;58
Casamassima - LaPenna;26/01/2023;Bari;Casamassima;O3;52
Casamassima - LaPenna;27/01/2023;Bari;Casamassima;O3;57
Casamassima - LaPenna;28/01/2023;Bari;Casamassima;O3;57
Casamassima - LaPenna;29/01/2023;Bari;Casamassima;O3;62
Casamassima - LaPenna;30/01/2023;Bari;Casamassima;O3;62
Casamassima - LaPenna;31/01/2023;Bari;Casamassima;O3;74
Casamassima - LaPenna;01/02/2023;Bari;Casamassima;O3;84
Casamassima - LaPenna;02/02/2023;Bari;Casamassima;O3;85
Casamassima - LaPenna;03/02/2023;Bari;Casamassima;O3;80
Casamassima - LaPenna;04/02/2023;Bari;Casamassima;O3;83
