NomeCentralina ;DataRilevazione ;Provincia ;Comune ;Sigla ;Valore ;Superamenti PM10* 
Molfetta - Verdi;03/11/2023;Bari;Molfetta;PM10;15;11
Molfetta - Verdi;04/11/2023;Bari;Molfetta;PM10;7;11
Molfetta - Verdi;05/11/2023;Bari;Molfetta;PM10;22;11
Molfetta - Verdi;06/11/2023;Bari;Molfetta;PM10;26;11
Molfetta - Verdi;07/11/2023;Bari;Molfetta;PM10;24;11
Molfetta - Verdi;08/11/2023;Bari;Molfetta;PM10;20;11
Molfetta - Verdi;09/11/2023;Bari;Molfetta;PM10;18;11
Molfetta - Verdi;10/11/2023;Bari;Molfetta;PM10;11;11
Molfetta - Verdi;11/11/2023;Bari;Molfetta;PM10;13;11
Molfetta - Verdi;12/11/2023;Bari;Molfetta;PM10;13;11
Molfetta - Verdi;13/11/2023;Bari;Molfetta;PM10;20;11
Molfetta - Verdi;14/11/2023;Bari;Molfetta;PM10;29;11
Molfetta - Verdi;15/11/2023;Bari;Molfetta;PM10;20;11
Molfetta - Verdi;16/11/2023;Bari;Molfetta;PM10;20;11
Molfetta - Verdi;17/11/2023;Bari;Molfetta;PM10;18;11
Molfetta - Verdi;18/11/2023;Bari;Molfetta;PM10;15;11
Molfetta - Verdi;19/11/2023;Bari;Molfetta;PM10;16;11
Molfetta - Verdi;20/11/2023;Bari;Molfetta;PM10;25;11
Molfetta - Verdi;21/11/2023;Bari;Molfetta;PM10;11;11
Molfetta - Verdi;22/11/2023;Bari;Molfetta;PM10;15;11
Molfetta - Verdi;23/11/2023;Bari;Molfetta;PM10;24;11
Molfetta - Verdi;24/11/2023;Bari;Molfetta;PM10;0;11
Molfetta - Verdi;25/11/2023;Bari;Molfetta;PM10;18;11
Molfetta - Verdi;26/11/2023;Bari;Molfetta;PM10;19;11
Molfetta - Verdi;27/11/2023;Bari;Molfetta;PM10;10;11
Molfetta - Verdi;28/11/2023;Bari;Molfetta;PM10;12;11
Molfetta - Verdi;29/11/2023;Bari;Molfetta;PM10;25;11
Molfetta - Verdi;30/11/2023;Bari;Molfetta;PM10;14;11
Molfetta - Verdi;01/12/2023;Bari;Molfetta;PM10;32;11
Molfetta - Verdi;02/12/2023;Bari;Molfetta;PM10;47;11
Molfetta - Verdi;03/12/2023;Bari;Molfetta;PM10;16;11
Molfetta - Verdi;04/12/2023;Bari;Molfetta;PM10;25;11
Molfetta - Verdi;05/12/2023;Bari;Molfetta;PM10;18;11
Molfetta - Verdi;06/12/2023;Bari;Molfetta;PM10;21;11
Molfetta - Verdi;07/12/2023;Bari;Molfetta;PM10;10;11
Molfetta - Verdi;08/12/2023;Bari;Molfetta;PM10;14;11
Molfetta - Verdi;09/12/2023;Bari;Molfetta;PM10;26;11
Molfetta - Verdi;10/12/2023;Bari;Molfetta;PM10;16;11
Molfetta - Verdi;11/12/2023;Bari;Molfetta;PM10;15;11
Molfetta - Verdi;12/12/2023;Bari;Molfetta;PM10;29;11
Molfetta - Verdi;13/12/2023;Bari;Molfetta;PM10;19;11
Molfetta - Verdi;14/12/2023;Bari;Molfetta;PM10;15;11
Molfetta - Verdi;15/12/2023;Bari;Molfetta;PM10;19;11
Molfetta - Verdi;16/12/2023;Bari;Molfetta;PM10;36;11
Molfetta - Verdi;17/12/2023;Bari;Molfetta;PM10;27;11
Molfetta - Verdi;18/12/2023;Bari;Molfetta;PM10;25;11
Molfetta - Verdi;19/12/2023;Bari;Molfetta;PM10;31;11
Molfetta - Verdi;20/12/2023;Bari;Molfetta;PM10;35;11
Molfetta - Verdi;21/12/2023;Bari;Molfetta;PM10;27;11
Molfetta - Verdi;22/12/2023;Bari;Molfetta;PM10;17;11
Molfetta - Verdi;23/12/2023;Bari;Molfetta;PM10;23;11
Molfetta - Verdi;24/12/2023;Bari;Molfetta;PM10;38;11
Molfetta - Verdi;25/12/2023;Bari;Molfetta;PM10;34;11
Molfetta - Verdi;26/12/2023;Bari;Molfetta;PM10;30;11
Molfetta - Verdi;27/12/2023;Bari;Molfetta;PM10;46;11
Molfetta - Verdi;28/12/2023;Bari;Molfetta;PM10;43;11
Molfetta - Verdi;29/12/2023;Bari;Molfetta;PM10;30;11
Molfetta - Verdi;30/12/2023;Bari;Molfetta;PM10;41;11
Molfetta - Verdi;31/12/2023;Bari;Molfetta;PM10;34;11
Molfetta - Verdi;01/01/2024;Bari;Molfetta;PM10;18;11
Molfetta - Verdi;02/01/2024;Bari;Molfetta;PM10;21;11
Molfetta - Verdi;03/01/2024;Bari;Molfetta;PM10;24;11
Molfetta - Verdi;04/01/2024;Bari;Molfetta;PM10;26;11
Molfetta - Verdi;05/01/2024;Bari;Molfetta;PM10;22;11
Molfetta - Verdi;06/01/2024;Bari;Molfetta;PM10;17;11
Molfetta - Verdi;07/01/2024;Bari;Molfetta;PM10;13;11
Molfetta - Verdi;08/01/2024;Bari;Molfetta;PM10;13;11
Molfetta - Verdi;09/01/2024;Bari;Molfetta;PM10;16;11
Molfetta - Verdi;10/01/2024;Bari;Molfetta;PM10;26;11
Molfetta - Verdi;11/01/2024;Bari;Molfetta;PM10;26;11
Molfetta - Verdi;12/01/2024;Bari;Molfetta;PM10;20;11
Molfetta - Verdi;13/01/2024;Bari;Molfetta;PM10;16;11
Molfetta - Verdi;14/01/2024;Bari;Molfetta;PM10;20;11
Molfetta - Verdi;15/01/2024;Bari;Molfetta;PM10;13;11
Molfetta - Verdi;16/01/2024;Bari;Molfetta;PM10;28;11
Molfetta - Verdi;17/01/2024;Bari;Molfetta;PM10;20;11
Molfetta - Verdi;18/01/2024;Bari;Molfetta;PM10;25;11
Molfetta - Verdi;19/01/2024;Bari;Molfetta;PM10;21;11
Molfetta - Verdi;20/01/2024;Bari;Molfetta;PM10;17;11
Molfetta - Verdi;21/01/2024;Bari;Molfetta;PM10;24;11
Molfetta - Verdi;22/01/2024;Bari;Molfetta;PM10;30;11
Molfetta - Verdi;23/01/2024;Bari;Molfetta;PM10;26;11
Molfetta - Verdi;24/01/2024;Bari;Molfetta;PM10;31;11
Molfetta - Verdi;25/01/2024;Bari;Molfetta;PM10;27;11
Molfetta - Verdi;26/01/2024;Bari;Molfetta;PM10;41;11
Molfetta - Verdi;27/01/2024;Bari;Molfetta;PM10;48;11
Molfetta - Verdi;28/01/2024;Bari;Molfetta;PM10;25;11
Molfetta - Verdi;29/01/2024;Bari;Molfetta;PM10;19;11
Molfetta - Verdi;30/01/2024;Bari;Molfetta;PM10;37;11
Molfetta - Verdi;31/01/2024;Bari;Molfetta;PM10;43;11
Molfetta - Verdi;01/02/2024;Bari;Molfetta;PM10;46;11
Molfetta - Verdi;02/02/2024;Bari;Molfetta;PM10;29;11
Molfetta - Verdi;03/02/2024;Bari;Molfetta;PM10;28;11
Molfetta - Verdi;04/02/2024;Bari;Molfetta;PM10;42;11
Molfetta - Verdi;05/02/2024;Bari;Molfetta;PM10;39;11
Molfetta - Verdi;06/02/2024;Bari;Molfetta;PM10;32;11
Molfetta - Verdi;07/02/2024;Bari;Molfetta;PM10;29;11
Molfetta - Verdi;08/02/2024;Bari;Molfetta;PM10;30;11
Molfetta - Verdi;09/02/2024;Bari;Molfetta;PM10;21;11
Molfetta - Verdi;10/02/2024;Bari;Molfetta;PM10;33;11
Molfetta - Verdi;11/02/2024;Bari;Molfetta;PM10;12;11
Molfetta - Verdi;12/02/2024;Bari;Molfetta;PM10;17;11
Molfetta - Verdi;13/02/2024;Bari;Molfetta;PM10;18;11
Molfetta - Verdi;14/02/2024;Bari;Molfetta;PM10;21;11
Molfetta - Verdi;15/02/2024;Bari;Molfetta;PM10;25;11
Molfetta - Verdi;16/02/2024;Bari;Molfetta;PM10;35;11
Molfetta - Verdi;17/02/2024;Bari;Molfetta;PM10;40;11
Molfetta - Verdi;18/02/2024;Bari;Molfetta;PM10;36;11
Molfetta - Verdi;19/02/2024;Bari;Molfetta;PM10;46;11
Molfetta - Verdi;20/02/2024;Bari;Molfetta;PM10;37;11
Molfetta - Verdi;21/02/2024;Bari;Molfetta;PM10;21;11
Molfetta - Verdi;22/02/2024;Bari;Molfetta;PM10;17;11
Molfetta - Verdi;23/02/2024;Bari;Molfetta;PM10;18;11
Molfetta - Verdi;24/02/2024;Bari;Molfetta;PM10;15;11
Molfetta - Verdi;25/02/2024;Bari;Molfetta;PM10;15;11
Molfetta - Verdi;26/02/2024;Bari;Molfetta;PM10;19;11
Molfetta - Verdi;27/02/2024;Bari;Molfetta;PM10;27;11
Molfetta - Verdi;28/02/2024;Bari;Molfetta;PM10;26;11
Molfetta - Verdi;29/02/2024;Bari;Molfetta;PM10;22;11
Molfetta - Verdi;01/03/2024;Bari;Molfetta;PM10;24;11
Molfetta - Verdi;02/03/2024;Bari;Molfetta;PM10;34;11
Molfetta - Verdi;03/03/2024;Bari;Molfetta;PM10;14;11
Molfetta - Verdi;04/03/2024;Bari;Molfetta;PM10;21;11
Molfetta - Verdi;05/03/2024;Bari;Molfetta;PM10;22;11
Molfetta - Verdi;06/03/2024;Bari;Molfetta;PM10;21;11
Molfetta - Verdi;07/03/2024;Bari;Molfetta;PM10;15;11
Molfetta - Verdi;08/03/2024;Bari;Molfetta;PM10;20;11
Molfetta - Verdi;09/03/2024;Bari;Molfetta;PM10;23;11
Molfetta - Verdi;10/03/2024;Bari;Molfetta;PM10;21;11
Molfetta - Verdi;11/03/2024;Bari;Molfetta;PM10;15;11
Molfetta - Verdi;12/03/2024;Bari;Molfetta;PM10;11;11
Molfetta - Verdi;13/03/2024;Bari;Molfetta;PM10;15;11
Molfetta - Verdi;14/03/2024;Bari;Molfetta;PM10;21;11
Monopoli - Aldo Moro;01/01/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;02/01/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;03/01/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;04/01/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;05/01/2023;Bari;Monopoli;PM10;24;3
Monopoli - Aldo Moro;06/01/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;07/01/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;08/01/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;09/01/2023;Bari;Monopoli;PM10;8;3
Monopoli - Aldo Moro;10/01/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;11/01/2023;Bari;Monopoli;PM10;9;3
Monopoli - Aldo Moro;12/01/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;13/01/2023;Bari;Monopoli;PM10;26;3
Monopoli - Aldo Moro;14/01/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;15/01/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;16/01/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;17/01/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;18/01/2023;Bari;Monopoli;PM10;37;3
Monopoli - Aldo Moro;19/01/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;20/01/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;21/01/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;22/01/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;24/01/2023;Bari;Monopoli;PM10;22;3
Monopoli - Aldo Moro;25/01/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;26/01/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;27/01/2023;Bari;Monopoli;PM10;8;3
Monopoli - Aldo Moro;28/01/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;29/01/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;30/01/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;31/01/2023;Bari;Monopoli;PM10;14;3
Monopoli - Aldo Moro;01/02/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;02/02/2023;Bari;Monopoli;PM10;27;3
Monopoli - Aldo Moro;03/02/2023;Bari;Monopoli;PM10;23;3
Monopoli - Aldo Moro;04/02/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;05/02/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;06/02/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;07/02/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;08/02/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;09/02/2023;Bari;Monopoli;PM10;15;3
Monopoli - Aldo Moro;10/02/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;11/02/2023;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;12/02/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;13/02/2023;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;14/02/2023;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;15/02/2023;Bari;Monopoli;PM10;33;3
Monopoli - Aldo Moro;16/02/2023;Bari;Monopoli;PM10;27;3
Monopoli - Aldo Moro;17/02/2023;Bari;Monopoli;PM10;42;3
Monopoli - Aldo Moro;18/02/2023;Bari;Monopoli;PM10;36;3
Monopoli - Aldo Moro;19/02/2023;Bari;Monopoli;PM10;22;3
Monopoli - Aldo Moro;20/02/2023;Bari;Monopoli;PM10;32;3
Monopoli - Aldo Moro;21/02/2023;Bari;Monopoli;PM10;24;3
Monopoli - Aldo Moro;22/02/2023;Bari;Monopoli;PM10;31;3
Monopoli - Aldo Moro;23/02/2023;Bari;Monopoli;PM10;31;3
Monopoli - Aldo Moro;24/02/2023;Bari;Monopoli;PM10;24;3
Monopoli - Aldo Moro;25/02/2023;Bari;Monopoli;PM10;26;3
Monopoli - Aldo Moro;26/02/2023;Bari;Monopoli;PM10;38;3
Monopoli - Aldo Moro;27/02/2023;Bari;Monopoli;PM10;23;3
Monopoli - Aldo Moro;28/02/2023;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;01/03/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;02/03/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;03/03/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;04/03/2023;Bari;Monopoli;PM10;8;3
Monopoli - Aldo Moro;05/03/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;06/03/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;07/03/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;08/03/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;09/03/2023;Bari;Monopoli;PM10;9;3
Monopoli - Aldo Moro;10/03/2023;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;11/03/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;12/03/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;13/03/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;14/03/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;15/03/2023;Bari;Monopoli;PM10;15;3
Monopoli - Aldo Moro;16/03/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;17/03/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;18/03/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;19/03/2023;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;20/03/2023;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;21/03/2023;Bari;Monopoli;PM10;6;3
Monopoli - Aldo Moro;22/03/2023;Bari;Monopoli;PM10;22;3
Monopoli - Aldo Moro;23/03/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;24/03/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;25/03/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;26/03/2023;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;27/03/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;28/03/2023;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;29/03/2023;Bari;Monopoli;PM10;9;3
Monopoli - Aldo Moro;30/03/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;31/03/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;01/04/2023;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;02/04/2023;Bari;Monopoli;PM10;25;3
Monopoli - Aldo Moro;03/04/2023;Bari;Monopoli;PM10;23;3
Monopoli - Aldo Moro;04/04/2023;Bari;Monopoli;PM10;9;3
Monopoli - Aldo Moro;05/04/2023;Bari;Monopoli;PM10;9;3
Monopoli - Aldo Moro;06/04/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;07/04/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;08/04/2023;Bari;Monopoli;PM10;14;3
Monopoli - Aldo Moro;09/04/2023;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;10/04/2023;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;11/04/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;12/04/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;13/04/2023;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;14/04/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;15/04/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;16/04/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;17/04/2023;Bari;Monopoli;PM10;7;3
Monopoli - Aldo Moro;18/04/2023;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;19/04/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;20/04/2023;Bari;Monopoli;PM10;15;3
Monopoli - Aldo Moro;21/04/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;22/04/2023;Bari;Monopoli;PM10;14;3
Monopoli - Aldo Moro;23/04/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;24/04/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;25/04/2023;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;26/04/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;27/04/2023;Bari;Monopoli;PM10;9;3
Monopoli - Aldo Moro;28/04/2023;Bari;Monopoli;PM10;9;3
Monopoli - Aldo Moro;29/04/2023;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;30/04/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;01/05/2023;Bari;Monopoli;PM10;14;3
Monopoli - Aldo Moro;02/05/2023;Bari;Monopoli;PM10;9;3
Monopoli - Aldo Moro;03/05/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;04/05/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;05/05/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;06/05/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;07/05/2023;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;08/05/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;09/05/2023;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;10/05/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;11/05/2023;Bari;Monopoli;PM10;9;3
Monopoli - Aldo Moro;12/05/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;13/05/2023;Bari;Monopoli;PM10;23;3
Monopoli - Aldo Moro;14/05/2023;Bari;Monopoli;PM10;28;3
Monopoli - Aldo Moro;15/05/2023;Bari;Monopoli;PM10;37;3
Monopoli - Aldo Moro;16/05/2023;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;18/05/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;19/05/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;20/05/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;21/05/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;22/05/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;23/05/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;24/05/2023;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;25/05/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;26/05/2023;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;27/05/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;28/05/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;29/05/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;30/05/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;31/05/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;01/06/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;02/06/2023;Bari;Monopoli;PM10;8;3
Monopoli - Aldo Moro;03/06/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;04/06/2023;Bari;Monopoli;PM10;15;3
Monopoli - Aldo Moro;05/06/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;06/06/2023;Bari;Monopoli;PM10;15;3
Monopoli - Aldo Moro;07/06/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;08/06/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;09/06/2023;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;10/06/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;11/06/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;12/06/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;13/06/2023;Bari;Monopoli;PM10;8;3
Monopoli - Aldo Moro;14/06/2023;Bari;Monopoli;PM10;14;3
Monopoli - Aldo Moro;15/06/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;16/06/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;17/06/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;18/06/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;19/06/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;20/06/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;21/06/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;22/06/2023;Bari;Monopoli;PM10;24;3
Monopoli - Aldo Moro;23/06/2023;Bari;Monopoli;PM10;37;3
Monopoli - Aldo Moro;24/06/2023;Bari;Monopoli;PM10;35;3
Monopoli - Aldo Moro;25/06/2023;Bari;Monopoli;PM10;15;3
Monopoli - Aldo Moro;26/06/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;27/06/2023;Bari;Monopoli;PM10;15;3
Monopoli - Aldo Moro;28/06/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;29/06/2023;Bari;Monopoli;PM10;11;3
Monopoli - Aldo Moro;30/06/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;01/07/2023;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;02/07/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;03/07/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;04/07/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;05/07/2023;Bari;Monopoli;PM10;14;3
Monopoli - Aldo Moro;06/07/2023;Bari;Monopoli;PM10;14;3
Monopoli - Aldo Moro;07/07/2023;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;08/07/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;09/07/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;10/07/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;11/07/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;12/07/2023;Bari;Monopoli;PM10;27;3
Monopoli - Aldo Moro;13/07/2023;Bari;Monopoli;PM10;20;3
Monopoli - Aldo Moro;14/07/2023;Bari;Monopoli;PM10;39;3
Monopoli - Aldo Moro;15/07/2023;Bari;Monopoli;PM10;24;3
Monopoli - Aldo Moro;16/07/2023;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;17/07/2023;Bari;Monopoli;PM10;27;3
Monopoli - Aldo Moro;18/07/2023;Bari;Monopoli;PM10;39;3
Monopoli - Aldo Moro;19/07/2023;Bari;Monopoli;PM10;29;3
Monopoli - Aldo Moro;20/07/2023;Bari;Monopoli;PM10;48;3
Monopoli - Aldo Moro;21/07/2023;Bari;Monopoli;PM10;29;3
Monopoli - Aldo Moro;22/07/2023;Bari;Monopoli;PM10;51;3
Monopoli - Aldo Moro;23/07/2023;Bari;Monopoli;PM10;37;3
Monopoli - Aldo Moro;24/07/2023;Bari;Monopoli;PM10;33;3
Monopoli - Aldo Moro;25/07/2023;Bari;Monopoli;PM10;44;3
Monopoli - Aldo Moro;26/07/2023;Bari;Monopoli;PM10;0;3
Monopoli - Aldo Moro;27/07/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;28/07/2023;Bari;Monopoli;PM10;9;3
Monopoli - Aldo Moro;29/07/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;30/07/2023;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;31/07/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;01/08/2023;Bari;Monopoli;PM10;12;3
Monopoli - Aldo Moro;02/08/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;03/08/2023;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;04/08/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;05/08/2023;Bari;Monopoli;PM10;16;3
Monopoli - Aldo Moro;06/08/2023;Bari;Monopoli;PM10;7;3
Monopoli - Aldo Moro;07/08/2023;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;08/08/2023;Bari;Monopoli;PM10;8;3
Monopoli - Aldo Moro;09/08/2023;Bari;Monopoli;PM10;7;3
Monopoli - Aldo Moro;10/08/2023;Bari;Monopoli;PM10;10;3
Monopoli - Aldo Moro;11/08/2023;Bari;Monopoli;PM10;14;3
Monopoli - Aldo Moro;12/08/2023;Bari;Monopoli;PM10;17;3
Monopoli - Aldo Moro;13/08/2023;Bari;Monopoli;PM10;14;3
Monopoli - Aldo Moro;14/08/2023;Bari;Monopoli;PM10;13;3
Monopoli - Aldo Moro;15/08/2023;Bari;Monopoli;PM10;18;3
Monopoli - Aldo Moro;16/08/2023;Bari;Monopoli;PM10;21;3
Monopoli - Aldo Moro;17/08/2023;Bari;Monopoli;PM10;23;3
Monopoli - Aldo Moro;18/08/2023;Bari;Monopoli;PM10;15;3
Monopoli - Aldo Moro;19/08/2023;Bari;Monopoli;PM10;22;3
Monopoli - Aldo Moro;20/08/2023;Bari;Monopoli;PM10;19;3
Monopoli - Aldo Moro;21/08/2023;Bari;Monopoli;PM10;27;3
Monopoli - Aldo Moro;22/08/2023;Bari;Monopoli;PM10;24;3
Monopoli - Aldo Moro;23/08/2023;Bari;Monopoli;PM10;28;3
Monopoli - Aldo Moro;24/08/2023;Bari;Monopoli;PM10;22;3
